Reporting Period	Peer Group Description	Peer Group	UBPSE015	UBPSE008	UBPSE029	UBPS7414	UBPSE023	UBPSD486	UBPSE012	UBPSE018	UBPSE024	UBPSE013	UBPSE019	UBPSE541	UBPSE027	UBPS7408	UBPSE010	UBPSK447	UBPSE007	UBPSE016	UBPSE021	UBPSE542	UBPSE003	UBPSE006	UBPSE022	UBPSE028	UBPSE011	UBPS7316	UBPSE002	UBPSE014	UBPSJ248	UBPSE005	UBPSE020	UBPSE017	UBPS7402	UBPSE004	UBPSE025	UBPSE009	UBPSE001	UBPSE026	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Georgia	GACOM	71.2573	0.0365	14.4455	1.3208	1.5709	10.6200	0.8603	4.0154	61.9374	0.9857	0.1265	0.0399	6.9708	7.5260	0.9858	-3.8264	1.1813	4.4645	22.0296	1.2398	3.6694	0.0951	1.5807	32.4007	1.0131	6.0234	0.3878	91.7421	0.0000	3.1897	29.6021	0.4264	25.3727	0.7330	5.7127	1.2351	4.0767	23.4880	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Guam	GUCOM	61.4399	0.0079	-29.6948	2.6836	1.8661	10.4950	0.3301	3.6464	52.1550	0.3301	-0.0463	0.1297	4.3650	6.7241	0.3301	-50.9033	0.5264	3.7408	14.7950	2.5539	3.4844	0.1419	1.8905	13.9326	0.4761	6.2688	0.0902	95.6118	0.0000	4.4810	21.0853	0.0944	13.9463	1.6649	3.5918	0.5343	3.5746	11.9200	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Hawaii	HICOM	80.9261	0.0635	66.9673	0.2769	1.3220	9.9357	0.7811	3.3267	63.0102	0.7811	-0.0515	0.0703	12.5221	0.7293	0.7810	8.1748	1.1807	3.5948	192.0284	0.2066	3.0936	-0.0326	1.3278	26.4159	0.7817	6.1302	0.2482	93.1155	0.0000	2.5845	1721.7920	0.2681	79.8287	0.6390	-0.1422	1.2443	3.3418	5.1134	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Idaho	IDCOM	67.5920	0.0200	33.1332	0.6959	1.5763	11.9127	0.7973	3.9567	64.2603	0.8410	0.0995	0.0048	10.8566	5.8466	0.8410	-8.0907	1.1014	4.1941	21.0115	0.6911	3.7336	0.0681	1.6014	38.4741	0.8514	6.8754	0.2230	94.1472	0.0000	3.7525	32.5124	0.2374	20.6794	1.1884	4.2356	1.1214	3.9567	8.8495	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Illinois	ILCOM	73.5184	0.0286	10.1287	1.0244	1.2877	10.6163	0.7836	3.4949	60.8358	0.9012	0.1005	0.1173	5.3228	4.2583	0.9014	-0.8135	1.1540	3.8968	18.9609	0.8228	3.2528	0.0843	1.2948	25.8215	0.9318	3.2154	0.3608	93.4549	0.0004	2.6314	30.8514	0.3862	40.4898	0.5630	3.5901	1.1952	3.6274	9.6423	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Indiana	INCOM	74.0132	0.0209	0.7599	0.9249	1.4180	10.5730	0.8562	3.6892	65.5237	0.9199	0.0961	0.0857	7.4444	5.9534	0.9199	4.1514	1.2667	4.1000	28.0232	0.7812	3.4591	0.0981	1.4216	29.9102	0.9567	5.8412	0.3787	94.1417	0.0000	2.8053	42.0321	0.4035	32.6531	0.7110	5.0473	1.2981	3.8441	9.1004	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Iowa	IACOM	74.1472	0.0189	8.3632	0.6055	1.3035	10.8880	1.0013	3.6034	63.5643	1.1815	0.0497	0.1282	5.5970	5.0761	1.1815	2.8186	1.4974	4.0967	37.8118	0.4038	3.3979	0.0872	1.3058	22.4203	1.2467	3.0635	0.4471	94.5517	0.0000	2.3278	70.0224	0.4729	40.0392	0.5076	5.1190	1.5348	3.8628	4.2619	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Kansas	KSCOM	71.5866	0.0290	6.8065	0.7482	1.5411	10.8970	0.8581	3.6810	59.5739	1.0099	0.0580	0.1258	6.5931	4.4333	1.0098	1.1878	1.2465	4.0864	46.6428	0.5162	3.4777	0.0800	1.5485	25.0120	1.0640	1.9450	0.3699	94.6594	0.0000	2.7258	67.1449	0.3910	39.7901	0.5512	4.4061	1.2992	3.8603	5.8678	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Kentucky	KYCOM	71.1870	0.0208	11.7673	1.3035	1.3234	11.2467	0.8297	3.8297	62.2924	0.9511	0.1181	0.1443	5.3666	3.9298	0.9495	4.7710	1.1961	4.2774	20.7668	1.0530	3.5871	0.0748	1.3272	22.7034	0.9521	3.3675	0.4170	93.8340	0.0000	3.0769	30.6207	0.4464	44.2580	0.7145	3.5909	1.2259	4.0053	10.6429	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Louisiana	LACOM	68.7396	0.0206	3.5851	1.4015	1.2456	10.9514	0.8712	4.0916	63.6274	1.0587	0.1551	0.1805	6.6332	5.1034	1.0587	1.9370	1.2660	4.4789	17.3300	1.1043	3.8260	0.1435	1.2495	15.1522	1.1353	2.9513	0.3520	93.8295	0.0000	3.0335	34.2949	0.3762	36.8591	0.6686	5.2009	1.2966	4.1843	9.3125	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Maine	MECOM	77.4523	0.0679	-0.0056	1.2380	0.8688	12.1642	0.9357	3.7805	71.6281	0.9357	0.0841	0.1840	12.2598	8.2911	0.9357	19.8395	1.3506	4.3293	11.6335	1.0540	3.5512	0.1049	0.8709	65.1937	0.9754	11.1841	0.5146	93.8445	0.0000	2.7505	28.1936	0.5487	45.5353	0.6549	4.8059	1.4185	4.0658	9.6658	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Maryland	MDCOM	72.5584	0.0132	27.8585	1.3060	1.1261	9.7305	0.6670	3.6909	73.9946	0.6942	0.1007	0.0408	15.1673	8.0180	0.6942	8.5878	1.0041	4.1433	16.1322	1.2455	3.4744	0.1289	1.1409	17.1847	0.7830	12.9189	0.4255	94.1105	0.0000	3.0837	20.5141	0.4512	27.3917	0.7137	3.9179	1.0198	3.8863	18.3979	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Massachusetts	MACOM	78.8206	0.0206	-0.8778	0.5265	0.8979	9.9053	0.5951	3.2291	72.7909	0.5951	0.0152	0.0132	8.1721	5.3070	0.5971	12.1504	0.9001	3.7513	130.4299	0.4915	3.0174	0.0607	0.9052	62.8806	0.6457	5.8723	0.4773	94.6807	0.0017	2.7297	204.2433	0.5067	12.6345	0.6079	4.3769	0.9353	3.5150	5.5789	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Michigan	MICOM	72.0513	0.0177	16.8165	0.9796	1.2621	10.5279	0.8133	3.7998	64.8424	0.8527	0.1095	0.0708	8.1468	6.2025	0.8595	-0.2953	1.1358	4.1352	17.1851	0.8080	3.5289	0.0806	1.2835	42.6296	0.8699	6.7118	0.3094	93.0693	0.0085	3.2793	23.6691	0.3337	32.2555	0.8801	4.7157	1.1657	3.8415	16.8225	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Micronesia	FMCOM	30.0927	0.0000	-20.2371	2.2756	2.8246	14.6900	1.3518	4.5953	36.0109	1.3518	0.5541	0.0000	24.0107	5.6198	1.3518	-67.3542	1.3733	4.7329	4.8814	2.2756	4.3702	0.2085	2.8246	12.0099	1.3359	11.5000	0.1309	95.1013	0.0000	3.2902	7.0513	0.1376	69.5745	0.5019	2.7640	1.3733	4.5011	10.5631	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Minnesota	MNCOM	71.0587	0.0111	4.1697	0.8222	1.3646	10.4832	0.8254	3.8431	65.2926	1.0910	0.0445	0.0746	5.1160	4.5207	1.0910	-4.7952	1.2475	4.2266	35.0001	0.6916	3.6003	0.0763	1.3687	30.1422	1.1342	3.2418	0.3464	94.0432	0.0000	2.8101	51.7992	0.3687	57.8751	0.5068	2.7888	1.2633	3.9592	10.5124	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Mississippi	MSCOM	73.0172	0.0147	-0.0164	1.1559	1.3074	10.6023	0.8228	3.9353	59.3769	0.9302	0.1705	0.1340	7.1602	4.0122	0.9302	3.0759	1.2183	4.3242	15.6435	0.8831	3.5672	0.1038	1.3111	18.4786	0.9546	4.1964	0.3523	91.0035	0.0000	3.0914	24.8619	0.3870	35.2124	0.8506	4.7102	1.2372	3.9238	10.6608	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Missouri	MOCOM	74.4586	0.0278	13.3504	0.7488	1.3985	10.4048	0.8683	3.7239	66.5438	1.0262	0.0751	0.0581	7.1741	4.7818	1.0258	0.8076	1.2815	4.1471	37.0562	0.6525	3.4848	0.0867	1.4036	22.4021	1.0646	4.0656	0.3815	93.6724	0.0000	2.8242	54.1254	0.4084	39.7794	0.6463	4.3355	1.3176	3.8808	9.1181	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Montana	MTCOM	69.3508	0.0135	1.7143	1.2122	1.6094	10.7161	0.9508	4.0912	62.6684	1.1547	0.0123	0.1473	8.1345	4.9387	1.1547	-4.5814	1.4481	4.3861	24.5492	0.9778	3.7887	0.0695	1.6187	9.9477	1.2431	3.4637	0.2654	93.1264	0.0000	2.9709	47.1530	0.2847	50.1991	0.7132	3.8242	1.4764	4.0613	10.0680	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Nebraska	NECOM	73.0473	0.0135	17.4928	0.4374	1.3818	10.9784	0.9318	3.7431	67.7973	1.0820	0.0173	0.1458	6.7262	6.2800	1.0817	2.0403	1.3561	4.2314	61.0443	0.2217	3.5293	0.0881	1.3851	16.3447	1.1788	3.1356	0.4535	94.4606	0.0000	2.5239	87.3493	0.4810	36.1514	0.4504	5.1452	1.3861	3.9885	2.9279	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Nevada	NVCOM	45.3716	-0.0719	2.0975	1.8399	1.7984	17.0485	4.9247	4.2123	53.9888	6.5369	0.0632	0.1374	7.6556	7.7963	6.5369	-264.5489	7.6724	4.5604	13.0678	1.7025	4.0380	0.0531	1.9723	47.8021	6.5880	4.6491	0.3300	93.3838	0.0000	22.8068	24.6990	0.3480	29.6833	26.4944	5.1323	7.6004	4.3680	15.8530	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in New Hampshire	NHCOM	70.2812	0.0892	17.7718	0.5554	1.0234	17.5800	-0.4307	3.1907	71.0575	-0.4307	0.0548	0.0441	7.1421	2.8984	-0.4307	-4.7320	-0.2530	3.6806	87.5074	0.5113	3.0747	0.3650	1.0237	84.8937	-0.1104	9.1327	0.4741	96.3054	0.0000	3.2549	151.6632	0.4899	8.4854	0.2922	2.5021	-0.1638	3.5489	6.2141	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in New Jersey	NJCOM	76.7088	0.0120	27.3550	1.1887	1.3755	9.4027	0.5702	3.4199	71.4045	0.6130	0.0798	0.0114	8.9373	10.2928	0.6130	2.6641	0.8823	4.0432	30.4358	1.1551	3.2517	0.0886	1.4191	58.4138	0.6518	9.9868	0.5826	95.4561	0.0020	3.0969	37.3219	0.6100	13.9005	0.7257	4.5948	0.9003	3.8466	16.4626	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in New Mexico	NMCOM	66.9952	0.0369	33.5823	1.0230	1.7607	10.3925	0.9315	3.8544	48.2509	1.1558	0.0669	0.0677	3.7927	6.2547	1.1558	-3.8412	1.3635	4.1294	73.4847	0.8924	3.5853	0.0830	1.7835	32.3778	1.1933	0.9381	0.2405	92.8165	0.0000	2.9282	149.4980	0.2605	56.7882	0.6896	3.3156	1.4113	3.8414	8.7269	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in New York	NYCOM	73.4585	0.0164	19.5401	0.8964	1.1839	10.1631	0.7556	3.1897	57.6393	0.7650	0.0608	0.0858	12.3000	8.2253	0.7653	2.4507	1.1421	3.5979	26.3834	0.7510	3.0359	0.0962	1.1856	20.3268	0.8211	10.1027	0.3749	95.5810	0.0000	2.5193	42.0444	0.3928	21.4851	0.6158	5.1680	1.1755	3.4256	5.9364	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in North Carolina	NCCOM	75.1706	0.0236	9.7736	1.0054	1.2157	10.2235	0.7290	3.7039	70.2950	0.7405	0.1061	0.0641	11.5325	10.3613	0.7407	7.6467	1.0546	4.1322	20.6386	0.8946	3.4166	0.0512	1.2393	56.0174	0.7284	9.2783	0.3755	92.1950	0.0001	3.2307	24.0988	0.4067	35.1587	0.7958	3.9722	1.0797	3.8119	12.7994	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in North Dakota	NDCOM	72.5810	0.0175	-2.2797	0.9807	1.3127	9.9230	0.9923	3.9201	67.9816	1.2370	0.0510	0.1998	3.4296	5.5131	1.2370	3.5313	1.4932	4.2862	82.0795	0.6469	3.6599	0.1059	1.3163	70.1010	1.3175	0.9517	0.3403	93.4377	0.0000	2.5075	135.2870	0.3651	47.8736	0.4400	4.5678	1.5193	4.0017	7.1427	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Ohio	OHCOM	71.6603	0.0220	9.2420	0.8618	1.1621	10.5984	0.8421	3.6715	64.1120	0.8722	0.0770	0.0972	6.2948	5.0459	0.8697	2.4086	1.2011	4.0557	22.0422	0.6980	3.4325	0.0824	1.1665	32.2528	0.9086	4.7106	0.3444	93.8787	0.0002	2.8199	32.0912	0.3680	32.8670	0.5988	4.7211	1.2370	3.7933	7.1985	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Oklahoma	OKCOM	69.5562	0.0264	16.5185	0.8625	1.4296	10.5531	1.0058	4.1379	62.3177	1.3088	0.0822	0.1266	7.8124	5.3799	1.3088	1.0912	1.4738	4.5163	31.0212	0.6709	3.8671	0.1118	1.4418	14.6368	1.3854	2.1038	0.3404	93.7819	0.0000	3.0385	52.9292	0.3636	42.6209	0.7306	5.5429	1.5154	4.2209	6.2511	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Oregon	ORCOM	69.0929	0.0187	46.5138	0.3604	1.3483	10.6035	0.7864	4.1724	71.2310	0.8373	0.0179	0.0035	10.8772	7.7520	0.8373	-1.5642	1.2011	4.4305	48.7172	0.3470	3.9103	0.0535	1.3651	28.3273	0.8964	7.5582	0.2217	93.6471	0.0000	3.5453	77.9117	0.2373	15.6224	0.6529	5.5407	1.2208	4.1526	7.3777	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Pennsylvania	PACOM	77.9320	0.0395	23.7838	0.9386	1.1227	10.0405	0.7805	3.4967	69.7811	0.7805	0.1062	0.0621	9.0553	4.8536	0.7816	8.8210	1.0933	4.0037	24.3263	0.8281	3.2995	0.1098	1.1277	109.7768	0.8187	6.7982	0.4687	94.4221	0.0000	2.7800	34.8120	0.4958	36.5539	0.6183	4.2274	1.1454	3.7780	9.4360	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Puerto Rico	PRCOM	67.2060	0.0492	-3.7141	10.5041	3.7449	14.3720	0.6725	4.5627	68.1650	0.6725	0.9605	3.9728	-7.5116	2.3975	0.6725	9.5298	0.8805	5.1932	4.4876	6.5313	4.2657	0.9236	3.7654	26.0149	0.9158	-4.3916	0.5914	93.5492	0.0000	3.2960	2.7108	0.6304	23.5042	0.8344	3.3682	0.9298	4.8572	45.0118	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Rhode Island	RICOM	73.4973	-0.0015	28.1722	1.3569	2.3085	11.5700	1.2945	3.6663	75.8781	1.2945	0.2663	0.2491	5.6659	6.6452	1.2945	11.8459	2.0779	4.1954	12.5364	1.1078	3.4825	0.4504	2.4594	75.9364	1.5407	3.9014	0.5006	94.4647	0.0000	4.2649	20.4014	0.5290	30.8173	3.3108	6.6485	2.0764	3.9831	10.1874	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in South Carolina	SCCOM	74.4461	0.0277	29.8806	1.2472	1.4228	10.0321	0.6060	3.6858	61.9031	0.6368	0.1657	0.0818	5.8252	7.1492	0.6368	-1.0797	0.8968	4.0833	42.2263	1.1288	3.3501	0.0930	1.4327	56.2757	0.6158	6.2869	0.3422	91.5035	0.0000	3.3455	35.4895	0.3764	22.5010	0.7992	3.1000	0.9297	3.7055	21.9315	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in South Dakota	SDCOM	71.4804	0.0094	14.0777	0.5598	1.2998	11.1168	0.9920	3.8992	64.0801	1.2154	0.1585	0.1559	6.8200	5.4979	1.2163	-0.6743	1.5000	4.3430	25.1356	0.3412	3.6210	0.1192	1.3037	38.5319	1.2933	4.2089	0.3924	92.9839	0.0007	2.6339	71.5169	0.4231	49.2458	0.7154	4.7550	1.5132	4.0327	3.5468	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Tennessee	TNCOM	74.3762	0.0204	16.7408	1.1418	1.3530	10.5713	0.8947	4.0184	65.7717	0.9719	0.0969	0.1125	8.7009	6.8548	0.9722	4.3336	1.3213	4.5168	24.0775	0.8812	3.7066	0.0778	1.3705	38.5688	0.9918	6.4322	0.4443	92.3290	0.0002	3.0923	42.3825	0.4820	31.5184	0.7251	5.3489	1.3503	4.1576	13.5158	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Texas	TXCOM	66.1360	0.0289	16.7761	0.6208	1.3618	10.4935	0.8899	3.7716	55.5618	1.0633	0.0934	0.0690	7.9321	6.3214	1.0583	-2.0198	1.2828	4.0994	32.1380	0.4995	3.5073	0.1181	1.3705	17.0661	1.1315	3.4621	0.2940	93.3035	0.0013	2.7882	63.8796	0.3165	33.2681	0.6702	5.5808	1.3304	3.8147	4.8300	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Utah	UTCOM	75.0583	0.0041	17.2506	0.9294	1.4851	12.9007	1.7877	5.1755	68.6687	1.8892	0.3510	0.1016	12.3910	11.3243	1.8904	10.9919	2.6519	5.7752	5.3267	0.7664	4.9330	0.3306	1.5635	35.0843	2.0026	12.4642	0.5377	94.9365	0.0011	3.6154	39.0364	0.5639	18.5068	1.5170	7.8630	2.6555	5.5055	9.3080	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Vermont	VTCOM	75.2400	0.0325	19.9625	1.4243	1.2090	9.2114	0.8598	3.7319	72.4554	0.8598	0.0868	0.0294	7.2677	6.2723	0.8598	7.1695	1.2088	4.0208	56.0965	1.3949	3.5235	0.0580	1.2121	23.1474	0.8606	6.7321	0.2726	94.4578	0.0000	3.3401	69.2623	0.2888	44.2414	1.0835	5.0296	1.2414	3.7962	12.3368	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Virgin Islands	VICOM	53.7314	0.1111	13.5859	6.5107	1.8380	8.7150	0.4955	3.3973	41.5046	0.6244	0.0138	0.0000	4.9737	4.2580	0.6244	-40.4360	0.6268	3.7572	62.1667	6.5107	2.9447	0.1006	1.8380	1196.7973	0.7166	17.5345	0.3039	88.4245	0.0000	2.7318	46.3333	0.3599	0.0000	0.5146	6.5031	0.7380	3.2485	68.5295	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Virginia	VACOM	75.5100	0.0248	6.5983	1.1332	1.2673	10.7785	0.7469	3.8131	70.7095	0.7469	0.1320	0.1237	8.4362	6.3479	0.7494	4.6954	1.0824	4.3237	18.9548	0.8727	3.5646	0.1124	1.2800	28.3009	0.7621	6.3438	0.4803	93.5787	0.0000	3.0910	23.8529	0.5133	23.7757	0.6542	4.3167	1.1128	4.0440	12.4874	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Washington	WACOM	69.2865	0.0148	11.4790	0.6717	1.4614	10.6228	0.7885	3.8534	69.0565	0.8310	0.0297	0.0652	7.7575	6.5277	0.8310	-4.9941	1.1450	4.1902	27.8543	0.4642	3.6064	0.0498	1.4666	11.0782	0.8584	6.8124	0.3004	93.8179	0.0000	3.0891	32.5426	0.3187	20.1855	0.5989	5.1182	1.1672	3.9206	9.5119	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in West Virginia	WVCOM	69.8782	0.0283	18.4103	1.4438	1.2391	10.8284	0.7101	3.7357	63.7951	0.7276	0.1225	0.1545	4.6516	2.7225	0.7271	2.9646	1.0423	4.1595	20.2513	1.1941	3.4680	0.1018	1.2416	17.5039	0.7485	1.9717	0.3789	93.1200	-0.0004	3.0058	29.1963	0.4080	34.8742	0.6498	3.5997	1.0784	3.8625	16.9696	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Wisconsin	WICOM	72.6421	0.0103	19.6585	1.0461	1.4908	11.4208	0.8988	3.7299	68.9243	1.0108	0.0598	0.0038	7.0231	5.5498	1.0119	3.5091	1.3772	4.1597	45.7600	1.0220	3.5167	0.0639	1.4945	24.5031	1.0236	5.1440	0.3983	94.4607	0.0003	2.6900	58.5235	0.4224	31.7209	0.5792	5.1099	1.3978	3.9233	11.9796	
6/30/2016 11:59:59 PM	All Insured Commercial Banks in Wyoming	WYCOM	70.7501	0.0146	8.1749	0.9798	1.6393	10.2971	0.7894	3.6876	56.0759	0.9687	0.0562	0.0909	7.6394	7.3526	0.9687	-2.0939	1.1573	3.9793	78.9700	0.8479	3.4254	0.1063	1.6535	3.1600	1.0599	3.0652	0.2630	93.5218	0.0000	2.8400	99.7997	0.2842	43.4931	0.5916	3.8155	1.1742	3.6943	8.6705	
6/30/2016 11:59:59 PM	All insured savings banks	SVG	78.4718	0.0235	23.3916	1.1014	1.0118	12.7679	0.5363	3.2546	67.8724	0.5555	0.0650	0.0526	6.2539	4.4254	0.5550	3.2777	0.7487	3.8353	29.0052	0.9183	3.0518	0.0559	1.0260	23.7980	0.5610	4.5924	0.5318	94.1565	0.0014	2.9965	35.8322	0.5667	6.0701	0.5997	3.4698	0.7917	3.5996	9.2240	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Alabama	ALSVG	78.1041	0.0073	2.4893	1.3451	0.9884	12.0750	0.6104	3.4332	65.2158	0.7070	0.0704	0.1007	2.4279	-2.3958	0.7070	7.9056	0.8687	4.1684	12.8727	1.2444	3.1522	0.0271	1.0432	-4.0741	0.6722	2.7627	0.6687	91.5426	0.0000	5.1560	28.7331	0.7352	223.8085	2.8996	-11.8634	0.8760	3.8209	16.9809	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Alaska	AKSVG	64.1481	0.5007	65.9207	0.6138	1.2621	19.3200	1.0606	3.7883	35.0703	1.0606	0.5575	0.0000	11.0618	5.6464	1.0606	-15.8666	1.1545	3.8761	2.3288	0.6138	3.4959	0.1111	1.2996	99.3421	0.9742	14.6062	0.0810	92.2817	0.0000	2.8451	5.2475	0.0878	0.0000	0.6147	5.4570	1.6552	3.5769	5.7309	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Arizona	AZSVG	32.5864	0.0000	542.0378	0.8251	2.4887	11.2000	47.1503	3.6420	21.2290	47.1503	1.3029	0.4882	-59.0031	-76.0348	47.1503	-113.4957	75.8326	4.1153	1.8362	0.3369	2.9055	0.2706	2.4887	-3.1349	47.1488	-18.0644	0.3775	79.7771	0.0000	50.1996	279.6102	0.4732	118.2226	123.3974	-76.4747	75.8326	3.2830	2.1155	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Arkansas	ARSVG	87.0919	0.0000	407.1476	2.3677	1.8290	8.0800	1.0598	4.2197	88.8177	1.6058	0.0433	0.0223	6.2408	7.8359	1.6058	34.7242	1.6058	5.7984	43.5000	2.3453	4.1197	0.0000	2.0914	-15.6789	1.5676	4.8000	1.5413	97.6305	0.0000	5.4627	42.0000	1.5787	48.3631	2.9488	10.3428	1.6058	5.6610	35.4449	
6/30/2016 11:59:59 PM	All Insured Savings Banks in California	CASVG	74.0293	0.1539	29.2855	0.7618	1.1890	15.2158	1.7807	2.9490	62.5471	1.8144	-0.0167	0.0000	7.9743	15.2219	1.8144	1.4316	2.8307	3.4204	132.3420	0.7618	2.8268	-0.0705	1.2084	122.8406	1.7598	13.7148	0.4629	95.2634	0.0000	12.5993	902.7127	0.4713	10.0057	12.5326	5.9594	2.9847	3.2897	16.6085	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Colorado	COSVG	73.9200	0.0094	87.6870	1.1384	1.1460	11.3422	0.5398	3.2437	55.5607	0.5398	-0.0716	0.0295	0.3123	4.1621	0.5398	-6.7307	0.7578	3.6515	63.2428	1.1088	3.0337	-0.0845	1.1467	852.6271	0.5167	6.9301	0.3859	94.0135	0.0000	2.7841	80.7520	0.4078	28.6534	0.4237	3.9641	0.7673	3.4196	9.5006	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Connecticut	CTSVG	76.9638	0.0516	28.4428	1.0164	0.9390	12.6652	0.6667	3.0904	65.7203	0.6667	0.0516	0.0007	7.5560	4.6178	0.6678	10.3609	0.8684	3.5782	48.2700	1.0148	2.9047	0.0813	0.9415	25.9455	0.7169	6.2544	0.4428	93.8502	0.0000	3.4881	61.6277	0.4713	0.0000	2.1249	5.0693	0.9399	3.3598	10.3050	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Delaware	DESVG	52.5760	0.0120	6.9169	1.1398	1.1956	37.5633	2.3711	2.6468	45.1607	2.3711	-0.0192	0.1040	11.1322	31.4928	2.3711	9.7657	3.7723	2.8947	13.7059	1.0357	2.3051	0.0075	1.2051	-3.5715	2.3879	31.2661	0.2206	82.5256	0.0000	4.2023	38.6049	0.2479	22.4670	5.6770	4.8887	3.7843	2.5258	8.3972	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Florida	FLSVG	68.4057	0.0308	88.3457	2.5325	1.3096	17.6646	0.5873	3.3646	68.4783	0.6022	0.0014	1.3907	11.4594	22.6538	0.6022	4.3206	0.8079	3.9203	137.4505	1.1418	3.0906	-0.0099	1.3374	9.0943	0.5849	6.2538	0.5128	91.7400	0.0000	6.6695	285.2805	0.5556	8.3622	4.3769	2.2835	0.8388	3.6035	19.3585	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Georgia	GASVG	73.6375	0.0026	14.1425	1.6334	1.3163	13.0783	0.6084	3.9369	70.8384	0.7017	0.1037	0.0730	9.6580	3.0016	0.7017	0.0230	0.8624	4.4690	11.0789	1.5604	3.6996	0.0250	1.3499	17.3315	0.6401	7.1953	0.5032	94.1789	0.0000	4.3125	11.3899	0.5320	111.6297	1.5004	0.8534	0.8651	4.2029	23.9469	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Guam	GUSVG	68.0408	0.0000	21.0738	2.1518	0.4084	11.7400	0.2898	5.1171	77.4278	0.2898	0.1533	0.0000	-0.1832	1.7684	0.2898	10.9193	0.4029	5.2782	2.6582	2.1518	4.6985	0.0272	0.4092	80.2259	0.1977	5.0049	0.1479	91.8195	0.0000	5.8773	3.4051	0.1611	0.0000	1.6089	2.4612	0.4029	4.8464	32.5274	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Hawaii	HISVG	86.1099	0.0197	4.3612	1.0143	1.1621	8.6500	0.8543	3.5981	76.0467	0.8543	0.1807	0.0000	6.5517	4.7187	0.8543	5.7024	1.2907	3.8179	6.5465	1.0143	3.3592	0.3133	1.1636	-61.2248	1.0284	7.1142	0.2052	93.3583	0.0000	2.7641	11.5331	0.2198	69.3428	1.0089	2.7900	1.3104	3.5643	11.7839	
6/30/2016 11:59:59 PM	All Insured Savings Banks in Idaho	IDSVG	87.2723	0.0045	-3.7444	0.1435	0.9297	10.7000	0.5414	3.6880	73.1469	0.5414	-0.0151	0.0000	7.6558	5.4123	0.5414	-18.9424	0.7991	3.9737	0.0000	0.1435	3.4956	0.0000	0.9423	-13.3497	0.5524	1.5556	0.2709	94.7848	0.0000	4.0842	0.0000	0.2858	0.0000	1.3876	4.9640	0.8035	3.7665	4.4296	
